23/08/2005	00:30:00	12.552	96.596	0.010	333.268	0.000	0.000
23/08/2005	01:30:00	12.287	93.639	0.006	380.011	0.000	0.000
23/08/2005	02:30:00	11.325	92.450	0.008	353.685	0.000	0.000
23/08/2005	03:30:00	10.443	93.346	0.007	391.036	0.000	0.000
23/08/2005	04:30:00	8.902	96.985	0.010	293.985	0.000	0.008
23/08/2005	05:30:00	9.749	95.450	0.009	277.095	0.500	0.000
23/08/2005	06:30:00	10.103	91.860	0.010	306.097	35.233	0.000
23/08/2005	07:30:00	11.054	87.466	0.009	312.741	136.819	0.000
23/08/2005	08:30:00	13.047	79.523	0.208	338.512	350.438	0.000
23/08/2005	09:30:00	15.198	70.848	1.055	344.580	497.077	0.000
23/08/2005	10:30:00	16.393	64.802	0.697	324.699	612.573	0.000
23/08/2005	11:30:00	17.670	56.530	0.384	315.666	712.653	0.000
23/08/2005	12:30:00	18.518	54.434	0.805	288.441	676.124	0.000
23/08/2005	13:30:00	19.557	53.360	0.170	267.617	804.003	0.000
23/08/2005	14:30:00	20.118	48.632	0.196	286.764	655.228	0.000
23/08/2005	15:30:00	20.865	45.873	0.107	284.616	674.892	0.000
23/08/2005	16:30:00	20.834	45.776	0.085	274.914	442.275	0.000
23/08/2005	17:30:00	19.643	49.806	0.140	260.804	205.041	0.000
23/08/2005	18:30:00	18.465	55.510	0.010	265.508	111.540	0.000
23/08/2005	19:30:00	17.355	63.655	0.010	263.168	37.607	0.000
23/08/2005	20:30:00	15.898	71.956	0.010	246.468	1.547	0.000
23/08/2005	21:30:00	14.162	78.882	0.010	243.977	-0.002	0.000
23/08/2005	22:30:00	13.281	81.558	0.010	238.853	0.000	0.000
23/08/2005	23:30:00	12.734	83.835	0.010	237.212	0.000	0.000
24/08/2005	00:30:00	12.194	86.718	0.010	244.073	0.000	0.000
24/08/2005	01:30:00	12.090	86.666	0.010	225.378	0.000	0.000
24/08/2005	02:30:00	12.415	84.884	0.010	223.756	0.000	0.000
24/08/2005	03:30:00	12.082	86.449	0.009	213.949	0.000	0.000
24/08/2005	04:30:00	11.934	87.352	0.010	211.656	0.000	0.000
24/08/2005	05:30:00	12.380	88.464	0.010	219.566	0.424	0.000
24/08/2005	06:30:00	12.843	89.389	0.009	210.175	15.352	0.000
24/08/2005	07:30:00	14.074	85.114	0.009	207.204	69.569	0.000
24/08/2005	08:30:00	14.781	80.782	0.253	208.761	107.114	0.000
24/08/2005	09:30:00	15.119	78.204	0.533	208.254	120.810	0.000
24/08/2005	10:30:00	13.853	90.578	0.009	204.907	96.513	0.100
24/08/2005	11:30:00	14.350	90.019	0.009	200.115	166.781	0.008
24/08/2005	12:30:00	13.982	93.364	0.009	205.916	80.132	0.092
24/08/2005	13:30:00	14.118	94.405	0.009	210.843	78.431	0.075
24/08/2005	14:30:00	14.078	94.560	0.009	215.723	83.541	0.083
24/08/2005	15:30:00	14.401	94.451	0.009	212.105	93.250	0.050
24/08/2005	16:30:00	14.543	95.253	0.008	211.662	85.304	0.042
24/08/2005	17:30:00	14.993	94.923	0.007	217.047	104.066	0.000
