01/06/2006	00:30:00	2.946	92.213	0.155	244.352	0.000	0.000
01/06/2006	01:30:00	2.338	93.415	0.141	338.092	0.000	0.000
01/06/2006	02:30:00	1.948	94.238	0.250	344.836	0.000	0.000
01/06/2006	03:30:00	2.439	94.978	0.366	14.086	1.511	0.000
01/06/2006	04:30:00	3.551	95.571	0.473	261.493	24.873	0.000
01/06/2006	05:30:00	4.962	95.879	0.461	228.057	66.098	0.000
01/06/2006	06:30:00	6.569	95.606	0.552	226.858	164.875	0.000
01/06/2006	07:30:00	9.154	89.825	1.394	278.209	383.669	0.000
01/06/2006	08:30:00	10.739	77.138	1.938	319.953	370.195	0.000
01/06/2006	09:30:00	10.036	86.257	1.770	318.187	250.032	0.000
01/06/2006	10:30:00	9.861	92.431	1.558	324.460	194.368	0.000
01/06/2006	11:30:00	10.923	84.927	2.101	327.447	255.434	0.000
01/06/2006	12:30:00	11.528	76.828	1.906	328.795	218.197	0.000
01/06/2006	13:30:00	12.695	72.214	1.474	343.294	288.712	0.000
01/06/2006	14:30:00	13.625	71.079	0.534	15.988	218.043	0.000
01/06/2006	15:30:00	14.574	69.189	0.673	81.917	314.883	0.000
01/06/2006	16:30:00	15.041	68.331	1.083	120.480	376.210	0.000
01/06/2006	17:30:00	14.734	70.245	0.562	101.417	117.100	0.008
01/06/2006	18:30:00	14.308	71.908	0.609	109.340	57.484	0.000
01/06/2006	19:30:00	13.764	75.828	0.277	51.700	13.642	0.000
01/06/2006	20:30:00	12.663	84.064	0.853	104.109	2.530	0.000
01/06/2006	21:30:00	11.494	90.599	0.507	96.629	0.000	0.000
01/06/2006	22:30:00	9.906	92.089	0.177	342.858	0.000	0.000
01/06/2006	23:30:00	7.757	93.383	0.096	68.153	0.000	0.000
02/06/2006	00:30:00	7.030	94.614	0.223	288.556	0.000	0.000
02/06/2006	01:30:00	7.444	95.706	0.419	32.140	0.000	0.000
02/06/2006	02:30:00	6.089	96.066	0.147	282.278	0.000	0.000
02/06/2006	03:30:00	6.181	96.673	0.329	89.063	1.211	0.000
02/06/2006	04:30:00	6.010	96.837	0.310	31.839	24.020	0.000
02/06/2006	05:30:00	7.181	97.359	0.350	294.267	143.968	0.000
02/06/2006	06:30:00	10.347	94.026	0.925	341.080	313.167	0.000
02/06/2006	07:30:00	12.505	77.851	1.173	337.745	487.927	0.000
02/06/2006	08:30:00	14.190	69.692	0.916	10.796	695.932	0.000
02/06/2006	09:30:00	15.373	66.642	0.712	339.805	743.474	0.000
02/06/2006	10:30:00	15.959	64.803	1.051	320.271	666.692	0.000
02/06/2006	11:30:00	16.339	62.675	1.045	306.427	686.853	0.000
02/06/2006	12:30:00	16.950	61.464	0.905	298.842	514.771	0.000
02/06/2006	13:30:00	17.200	59.838	0.863	320.108	492.481	0.000
02/06/2006	14:30:00	17.641	57.688	1.099	320.803	520.942	0.000
02/06/2006	15:30:00	18.361	56.431	0.918	286.114	540.809	0.000
02/06/2006	16:30:00	18.816	54.623	0.792	309.780	489.876	0.000
02/06/2006	17:30:00	18.625	54.943	0.671	313.825	348.941	0.000
02/06/2006	18:30:00	18.635	56.424	0.434	308.764	181.576	0.000
02/06/2006	19:30:00	16.551	68.913	0.116	236.379	41.869	0.000
02/06/2006	20:30:00	11.904	83.151	0.206	342.561	2.793	0.000
02/06/2006	21:30:00	10.265	89.074	0.133	81.602	0.000	0.000
02/06/2006	22:30:00	8.793	90.950	0.113	339.721	0.000	0.000
02/06/2006	23:30:00	7.646	92.766	0.164	300.735	0.000	0.000
03/06/2006	00:30:00	6.989	94.040	0.218	17.434	0.000	0.000
03/06/2006	01:30:00	6.277	94.684	0.134	289.978	0.000	0.000
03/06/2006	02:30:00	5.574	95.222	0.194	319.267	0.000	0.000
03/06/2006	03:30:00	5.375	95.779	0.262	264.713	1.520	0.000
03/06/2006	04:30:00	5.809	96.196	0.398	6.006	24.171	0.000
03/06/2006	05:30:00	7.938	96.608	0.233	8.044	175.311	0.000
03/06/2006	06:30:00	11.176	91.575	0.381	268.822	347.557	0.000
03/06/2006	07:30:00	14.017	66.637	1.248	327.980	526.557	0.000
03/06/2006	08:30:00	15.911	58.391	1.505	337.487	688.295	0.000
03/06/2006	09:30:00	17.765	48.495	1.404	342.812	815.857	0.000
03/06/2006	10:30:00	19.171	42.729	1.242	322.570	909.550	0.000
03/06/2006	11:30:00	19.973	37.145	1.741	324.742	963.062	0.000
03/06/2006	12:30:00	20.944	35.262	1.962	341.431	963.597	0.000
03/06/2006	13:30:00	21.628	34.998	1.921	340.466	918.070	0.000
03/06/2006	14:30:00	21.883	36.273	1.736	323.714	839.202	0.000
03/06/2006	15:30:00	22.173	35.489	1.876	324.484	718.632	0.000
03/06/2006	16:30:00	22.303	35.090	1.681	328.275	556.637	0.000
03/06/2006	17:30:00	21.858	35.912	1.873	334.384	370.316	0.000
03/06/2006	18:30:00	20.248	54.276	0.676	69.119	214.136	0.000
03/06/2006	19:30:00	17.258	63.363	0.432	66.407	62.017	0.000
03/06/2006	20:30:00	14.610	71.593	0.274	60.961	1.807	0.000
03/06/2006	21:30:00	11.183	80.483	0.199	359.818	-0.011	0.000
03/06/2006	22:30:00	8.938	88.406	0.095	239.312	0.000	0.000
03/06/2006	23:30:00	7.999	91.245	0.115	264.509	0.000	0.000
04/06/2006	00:30:00	7.924	92.505	0.150	48.264	0.000	0.000
04/06/2006	01:30:00	7.727	93.496	0.241	225.390	0.000	0.000
04/06/2006	02:30:00	8.089	94.209	0.620	263.096	0.000	0.000
04/06/2006	03:30:00	8.244	94.457	0.984	84.754	1.811	0.000
04/06/2006	04:30:00	8.470	94.050	0.632	6.497	28.974	0.000
04/06/2006	05:30:00	9.070	94.397	0.633	220.779	176.938	0.000
04/06/2006	06:30:00	11.737	81.675	1.072	239.352	324.623	0.000
04/06/2006	07:30:00	12.996	69.129	0.994	255.968	381.158	0.000
04/06/2006	08:30:00	15.120	62.819	1.206	249.014	639.346	0.000
04/06/2006	09:30:00	17.038	57.480	1.073	253.612	675.380	0.000
04/06/2006	10:30:00	18.716	54.056	1.065	277.909	859.449	0.000
04/06/2006	11:30:00	19.541	51.047	1.084	286.688	777.208	0.000
04/06/2006	12:30:00	20.932	40.324	1.258	296.701	899.277	0.000
04/06/2006	13:30:00	21.269	41.485	1.584	329.110	751.038	0.000
04/06/2006	14:30:00	21.687	43.735	0.979	303.153	651.526	0.000
04/06/2006	15:30:00	21.872	40.786	0.766	9.605	446.177	0.000
04/06/2006	16:30:00	21.883	41.857	0.362	256.223	337.769	0.000
04/06/2006	17:30:00	20.494	52.116	0.535	273.270	122.717	0.000
04/06/2006	18:30:00	17.908	63.634	0.739	322.347	53.455	0.000
04/06/2006	19:30:00	16.964	71.451	0.176	323.669	36.787	0.000
04/06/2006	20:30:00	14.451	82.022	0.123	247.099	2.582	0.000
04/06/2006	21:30:00	12.448	88.165	0.351	4.771	0.000	0.000
04/06/2006	22:30:00	11.782	90.654	0.178	8.678	0.000	0.000
04/06/2006	23:30:00	12.728	86.180	0.118	302.432	0.000	0.000
05/06/2006	00:30:00	10.657	86.236	0.190	342.609	0.000	0.000
05/06/2006	01:30:00	10.207	88.691	0.361	319.308	0.000	0.000
05/06/2006	02:30:00	9.518	87.965	0.189	306.752	0.000	0.000
05/06/2006	03:30:00	9.523	90.572	0.475	16.971	1.488	0.000
05/06/2006	04:30:00	9.778	91.549	0.664	355.723	25.440	0.000
05/06/2006	05:30:00	10.009	91.904	0.632	14.700	77.370	0.000
05/06/2006	06:30:00	10.762	90.701	0.604	24.635	164.191	0.000
05/06/2006	07:30:00	11.150	85.240	0.741	32.220	250.604	0.000
05/06/2006	08:30:00	11.863	81.092	0.807	357.801	354.028	0.000
05/06/2006	09:30:00	13.153	75.201	0.769	35.636	408.733	0.000
